"j","i","CNTSCHID","CNTSTUID","CNT","CREATAS","GROSAGR","missing_CREATAS","missing_GROSAGR"
276,44,NA,NA,"Ireland",0.0455690312894119,0.295919857557119,1,1
276,45,NA,NA,"Ireland",-1.36652789446235,1.38301213139997,1,1
277,1,37200003,37200492,"Ireland",0.914638533977349,-0.2515,1,0
277,2,37200003,37200805,"Ireland",0.0985,1.5613,0,0
277,3,37200003,37201387,"Ireland",-0.841921850845398,1.5502,1,0
277,4,37200003,37201529,"Ireland",1.0009,1.6841,0,0
277,5,37200003,37201619,"Ireland",0.2872,-0.9359,0,0
277,6,37200003,37202221,"Ireland",0.7118,2.0294,0,0
277,7,37200003,37202316,"Ireland",0.7695,-0.16,0,0
277,8,37200003,37202683,"Ireland",-0.9043,0.7798,0,0
277,9,37200003,37202691,"Ireland",-0.123526769257914,-0.3061,1,0
277,10,37200003,37203039,"Ireland",0.2367,0.7798,0,0
277,11,37200003,37203170,"Ireland",0.0542,0.7798,0,0
277,12,37200003,37203858,"Ireland",0.0836,-0.0144,0,0
277,13,37200003,37203866,"Ireland",-1.117,2.0294,0,0
277,14,37200003,37204109,"Ireland",-1.117,2.0294,0,0
277,15,37200003,37204184,"Ireland",0.6741,2.0294,0,0
277,16,37200003,37205459,"Ireland",0.1136,0.9658,0,0
277,17,37200003,37206009,"Ireland",-0.8697,-0.0144,0,0
277,18,37200003,37206481,"Ireland",0.9398,-0.7322,0,0
277,19,37200003,37206546,"Ireland",0.492,-0.0144,0,0
277,20,NA,NA,"Ireland",-0.749864076877051,-0.772035047273877,1,1
277,21,NA,NA,"Ireland",-0.113712347582127,0.692856967303834,1,1
277,22,NA,NA,"Ireland",-0.106678484453039,-0.504205593077264,1,1
277,23,NA,NA,"Ireland",-0.109289651369046,-0.00616800026044878,1,1
277,24,NA,NA,"Ireland",0.317550946882913,-0.0310520778217879,1,1
277,25,NA,NA,"Ireland",0.574220520461084,0.875210011246599,1,1
277,26,NA,NA,"Ireland",-0.280420747445212,-0.148852130545599,1,1
277,27,NA,NA,"Ireland",0.544285114922288,0.815841872869274,1,1
277,28,NA,NA,"Ireland",-0.726727843111402,2.49511564782169,1,1
277,29,NA,NA,"Ireland",-0.2850383684961,-0.976933975171475,1,1
277,30,NA,NA,"Ireland",-0.352080857203533,0.148060232304501,1,1
277,31,NA,NA,"Ireland",-0.191607379824328,-0.108775435000651,1,1
277,32,NA,NA,"Ireland",-0.196679631183536,0.349854120001714,1,1
277,33,NA,NA,"Ireland",-0.247913214717344,-0.172311582491087,1,1
277,34,NA,NA,"Ireland",0.823288989359032,1.13879712998165,1,1
277,35,NA,NA,"Ireland",-1.09580725758347,0.945473203093727,1,1
277,36,NA,NA,"Ireland",0.987295167498407,0.0620854184835598,1,1
277,37,NA,NA,"Ireland",-2.24941558883577,1.18381881653262,1,1
277,38,NA,NA,"Ireland",-1.00037290512616,0.750239955640359,1,1
277,39,NA,NA,"Ireland",0.377153566091659,-0.136661477417049,1,1
277,40,NA,NA,"Ireland",-0.197906604967065,0.596297438649436,1,1
277,41,NA,NA,"Ireland",0.800588891738804,0.133483485985937,1,1
277,42,NA,NA,"Ireland",-1.97776415023077,0.0902328243025206,1,1
277,43,NA,NA,"Ireland",-0.540822051323636,0.276975134784462,1,1
277,44,NA,NA,"Ireland",1.22969985866834,0.216056657530514,1,1
277,45,NA,NA,"Ireland",0.494243371437623,-0.0569705657666222,1,1
278,1,37200004,37200089,"Ireland",0.4451,0.6831,0,0
278,2,37200004,37200398,"Ireland",-1.117,0.8735,0,0
278,3,37200004,37200582,"Ireland",1.4745,-0.9359,0,0
278,4,37200004,37200588,"Ireland",-0.798153231538782,-0.9359,1,0
278,5,37200004,37200666,"Ireland",-0.0025,0.2859,0,0
278,6,37200004,37200716,"Ireland",-0.2963,0.6737,0,0
278,7,37200004,37200853,"Ireland",-1.117,0.7798,0,0
278,8,37200004,37200917,"Ireland",-1.117,-0.8562,0,0
278,9,37200004,37201235,"Ireland",0.4462,0.2929,0,0
278,10,37200004,37201515,"Ireland",0.6988,-0.8111,0,0
278,11,37200004,37201732,"Ireland",-0.0977610493227598,0.620418650556036,1,1
278,12,37200004,37201764,"Ireland",1.434,-0.0613,0,0
278,13,37200004,37202006,"Ireland",-0.541527262433914,-3.5994,1,0
278,14,37200004,37202016,"Ireland",0.188707350874728,-0.4299,1,0
278,15,37200004,37202107,"Ireland",0.5579,0.2929,0,0
278,16,37200004,37202299,"Ireland",-0.4566,-0.145,0,0
278,17,37200004,37202480,"Ireland",-0.874424570415264,-0.145,1,0
278,18,37200004,37202579,"Ireland",0.5372,0.8823,0,0
278,19,37200004,37202682,"Ireland",0.1838,0.362,0,0
278,20,37200004,37202685,"Ireland",-0.2927,-0.0144,0,0
278,21,37200004,37202829,"Ireland",0.2524,-0.9359,0,0
278,22,37200004,37203000,"Ireland",1.4745,-0.16,0,0
278,23,37200004,37203568,"Ireland",1.4455,-0.16,0,0
278,24,37200004,37203906,"Ireland",-1.117,0.7798,0,0
278,25,37200004,37204054,"Ireland",-0.652901577387777,0.2429,1,0
278,26,37200004,37204165,"Ireland",-0.1407,-0.4201,0,0
278,27,37200004,37204662,"Ireland",-1.117,-0.145,0,0
278,28,37200004,37205051,"Ireland",-1.117,-0.425040855810848,0,1
278,29,37200004,37205190,"Ireland",-0.103,0.3202,0,0
278,30,37200004,37205397,"Ireland",-0.282,-0.9359,0,0
278,31,37200004,37205821,"Ireland",0.552,0.0855,0,0
278,32,37200004,37205905,"Ireland",-0.5131,-0.0144,0,0
278,33,37200004,37205972,"Ireland",-0.1626,-0.0144,0,0
278,34,37200004,37206017,"Ireland",0.00951890236271125,0.8823,1,0
278,35,37200004,37206161,"Ireland",1.1389,-0.145,0,0
278,36,37200004,37206369,"Ireland",-0.1221,0.1764,0,0
278,37,37200004,37206468,"Ireland",-1.117,2.0294,0,0
278,38,37200004,37206538,"Ireland",0.4976,-0.0144,0,0
278,39,37200004,37207016,"Ireland",0.5395,-0.3061,0,0
278,40,37200004,37207050,"Ireland",0.8314,2.0294,0,0
278,41,NA,NA,"Ireland",-1.42371474911949,-0.688421626203228,1,1
278,42,NA,NA,"Ireland",-0.889234985279744,-0.0895107344906512,1,1
278,43,NA,NA,"Ireland",-0.406888224654427,1.4082801580972,1,1
278,44,NA,NA,"Ireland",0.582895414821635,-0.726292194873437,1,1
278,45,NA,NA,"Ireland",-0.99157541879833,-0.193701988891658,1,1
279,1,37200005,37200075,"Ireland",0.117,-1.3155,0,0
279,2,37200005,37200142,"Ireland",0.8544,0.5131,0,0
279,3,37200005,37200332,"Ireland",-0.1743,-0.7044,0,0
279,4,37200005,37200717,"Ireland",0.9394,-0.0144,0,0
279,5,37200005,37200836,"Ireland",0.0818,2.0294,0,0
279,6,37200005,37201557,"Ireland",-0.6991,-0.145,0,0
279,7,37200005,37201946,"Ireland",0.2314,-0.3061,0,0
279,8,37200005,37202217,"Ireland",0.3617,-0.3061,0,0
279,9,37200005,37202754,"Ireland",1e-04,-0.145,0,0
279,10,37200005,37202837,"Ireland",-0.2963,-0.3061,0,0
279,11,37200005,37202868,"Ireland",0.6135,-0.9359,0,0
279,12,37200005,37203512,"Ireland",-1.117,-0.145,0,0
279,13,37200005,37203534,"Ireland",-0.1968,0.7798,0,0
279,14,37200005,37203573,"Ireland",0.4141,-0.16,0,0
279,15,37200005,37204074,"Ireland",1.9704,-0.0144,0,0
279,16,37200005,37204192,"Ireland",1.4718,-3.5994,0,0
279,17,37200005,37204207,"Ireland",0.2214,2.0294,0,0
279,18,37200005,37204312,"Ireland",1.26286211567805,0.7798,1,0
279,19,37200005,37204405,"Ireland",1.1608,-0.0144,0,0
279,20,37200005,37204748,"Ireland",0.652,0.7798,0,0
279,21,37200005,37204965,"Ireland",0.5936,0.8823,0,0
279,22,37200005,37205239,"Ireland",0.0818,-1.0364,0,0
279,23,37200005,37205432,"Ireland",-1.117,0.8823,0,0
279,24,37200005,37205994,"Ireland",0.2216,0.6831,0,0
279,25,37200005,37207102,"Ireland",0.8693,1.6841,0,0
279,26,37200005,37207315,"Ireland",-1.117,0.2429,0,0
279,27,37200005,37207449,"Ireland",0.3114,0.7304,0,0
279,28,37200005,37207587,"Ireland",0.2202,0.4603,0,0
279,29,NA,NA,"Ireland",-0.0929821585347636,-0.358923846776383,1,1
279,30,NA,NA,"Ireland",-1.71349242965509,0.553884798839569,1,1
279,31,NA,NA,"Ireland",-0.148218018188056,-0.234902277373786,1,1
279,32,NA,NA,"Ireland",0.562437464436995,-1.00492391579865,1,1
279,33,NA,NA,"Ireland",1.41550297402256,0.867168511459942,1,1
279,34,NA,NA,"Ireland",-0.312708553595039,0.00294403560535818,1,1
279,35,NA,NA,"Ireland",-0.945074324791911,0.798798543489361,1,1
279,36,NA,NA,"Ireland",0.201050038069871,0.201936208217362,1,1
279,37,NA,NA,"Ireland",0.482671123319344,0.95126484739553,1,1
279,38,NA,NA,"Ireland",0.517096559632846,0.749715377177437,1,1
279,39,NA,NA,"Ireland",0.374616101676919,-0.0710714929510686,1,1
279,40,NA,NA,"Ireland",-1.37205205737189,-0.64579413543597,1,1
279,41,NA,NA,"Ireland",0.0091405782927623,0.19940593473574,1,1
279,42,NA,NA,"Ireland",0.190142330290522,0.902634393837865,1,1
279,43,NA,NA,"Ireland",-0.394884185311264,0.25764891379316,1,1
279,44,NA,NA,"Ireland",-0.160743784513611,-0.661890761976654,1,1
279,45,NA,NA,"Ireland",0.547544965515547,0.407850764104511,1,1
280,1,37200006,37200119,"Ireland",0.4885,-0.0144,0,0
280,2,37200006,37200423,"Ireland",-1.117,0.7798,0,0
280,3,37200006,37200541,"Ireland",0.0636,-0.6612,0,0
280,4,37200006,37200808,"Ireland",0.0936,0.0944,0,0
280,5,37200006,37200840,"Ireland",-1.117,-0.0144,0,0
280,6,37200006,37200938,"Ireland",0.3039,-0.5508,0,0
280,7,37200006,37201343,"Ireland",-0.0451,0.9342,0,0
280,8,37200006,37201533,"Ireland",-0.1636,-0.9359,0,0
280,9,37200006,37201693,"Ireland",-1.117,-0.0144,0,0
280,10,37200006,37201839,"Ireland",0.0818,0.362,0,0
280,11,37200006,37202056,"Ireland",-0.0132,-0.7393,0,0
280,12,37200006,37202256,"Ireland",-1.117,0.6831,0,0
280,13,37200006,37202366,"Ireland",-1.117,0.9658,0,0
280,14,37200006,37202561,"Ireland",0.6129,-0.145,0,0
280,15,37200006,37202660,"Ireland",-0.1221,-3.5994,0,0
280,16,37200006,37203225,"Ireland",-1.117,0.4967,0,0
280,17,37200006,37203531,"Ireland",0.5388,0.7798,0,0
280,18,37200006,37203556,"Ireland",0.6415,0.7798,0,0
280,19,37200006,37203816,"Ireland",0.821,-0.16,0,0
280,20,37200006,37204083,"Ireland",-0.321,2.0294,0,0
280,21,37200006,37204365,"Ireland",0.5629,0.7798,0,0
280,22,37200006,37204394,"Ireland",0.1544,0.4391,0,0
280,23,37200006,37204676,"Ireland",-1.117,0.7798,0,0
280,24,37200006,37205086,"Ireland",1.1779,0.8823,0,0
280,25,37200006,37205173,"Ireland",-1.117,-0.0144,0,0
280,26,37200006,37205213,"Ireland",0.4112,0.6831,0,0
280,27,37200006,37205225,"Ireland",1.4745,-0.9359,0,0
280,28,37200006,37205230,"Ireland",-1.117,-0.3061,0,0
280,29,37200006,37205249,"Ireland",0.6792,0.8373,0,0
280,30,37200006,37205305,"Ireland",-0.9824,-0.3061,0,0
280,31,37200006,37205453,"Ireland",-0.9305,0.7798,0,0
280,32,37200006,37205493,"Ireland",0.1047,-0.16,0,0
280,33,37200006,37205593,"Ireland",-0.2314,0.8823,0,0
280,34,37200006,37205604,"Ireland",0.4612,0.8735,0,0
280,35,37200006,37205761,"Ireland",-1.117,0.7798,0,0
280,36,37200006,37206152,"Ireland",0.5336,-0.5017,0,0
280,37,37200006,37206668,"Ireland",-1.117,-0.3061,0,0
280,38,37200006,37207109,"Ireland",-1.117,0.5765,0,0
280,39,37200006,37207330,"Ireland",0.9325,-1.0364,0,0
280,40,NA,NA,"Ireland",0.118334202012517,0.158002733484492,1,1
280,41,NA,NA,"Ireland",-1.07802991569934,0.446133322252949,1,1
280,42,NA,NA,"Ireland",0.390641409744235,0.909226685928186,1,1
280,43,NA,NA,"Ireland",0.530659591454359,0.664139533663627,1,1
280,44,NA,NA,"Ireland",0.984194261721683,1.10970589312359,1,1
280,45,NA,NA,"Ireland",-0.10743676322806,-0.0698516329607545,1,1
281,1,37200007,37200025,"Ireland",-1.117,0.2859,0,0
281,2,37200007,37200171,"Ireland",0.690138009260309,-0.180463863051203,1,1
281,3,37200007,37200430,"Ireland",0.4414,0.8735,0,0
281,4,37200007,37200809,"Ireland",-0.001,-0.3061,0,0
281,5,37200007,37200915,"Ireland",-1.117,-3.5994,0,0
281,6,37200007,37201436,"Ireland",1.3394,0.7798,0,0
281,7,37200007,37201485,"Ireland",0.9063,-0.3061,0,0
281,8,37200007,37201636,"Ireland",-0.2963,-0.145,0,0
281,9,37200007,37202101,"Ireland",0.6783,0.1764,0,0
281,10,37200007,37202300,"Ireland",-1.117,-1.1501,0,0
281,11,37200007,37202318,"Ireland",0.5418,-0.9359,0,0
281,12,37200007,37202343,"Ireland",-0.233,0.7798,0,0
281,13,37200007,37202423,"Ireland",-0.0261,-0.0033,0,0
281,14,37200007,37202807,"Ireland",-1.117,-0.9359,0,0
281,15,37200007,37202824,"Ireland",0.3666,-0.3061,0,0
281,16,37200007,37203073,"Ireland",-1.0657,-0.145,0,0
281,17,37200007,37203545,"Ireland",-0.6991,0.8823,0,0
281,18,37200007,37203640,"Ireland",0.116119086255572,0.6737,1,0
281,19,37200007,37203648,"Ireland",0.3908,-0.9359,0,0
281,20,37200007,37203657,"Ireland",1.1075,0.0855,0,0
281,21,37200007,37203973,"Ireland",-0.6797,-0.0144,0,0
281,22,37200007,37204581,"Ireland",2.00104912081416,-0.145,1,0
281,23,37200007,37204833,"Ireland",0.9117,1.6841,0,0
281,24,37200007,37205081,"Ireland",-0.1968,-1.0364,0,0
281,25,37200007,37205393,"Ireland",-1.4859737464474,0.7798,1,0
281,26,37200007,37205655,"Ireland",4.2166,0.7798,0,0
281,27,37200007,37206248,"Ireland",-0.8544,-0.145,0,0
281,28,37200007,37206270,"Ireland",-0.1626,-0.3061,0,0
281,29,37200007,37206415,"Ireland",-1.117,0.6737,0,0
281,30,37200007,37206974,"Ireland",-1.117,-0.0144,0,0
281,31,37200007,37207075,"Ireland",-1.117,0.3403,0,0
281,32,37200007,37207099,"Ireland",0.6236,-0.0144,0,0
281,33,37200007,37207166,"Ireland",-0.5449,-0.0144,0,0
281,34,37200007,37207248,"Ireland",0.2244,-0.145,0,0
281,35,37200007,37207421,"Ireland",-0.1992,-0.145,0,0
281,36,37200007,37207582,"Ireland",0.1205,2.0294,0,0
281,37,37200007,37207596,"Ireland",0.9063,0.1764,0,0
281,38,NA,NA,"Ireland",0.11479053978715,1.15857861179713,1,1
281,39,NA,NA,"Ireland",1.07784592925989,0.651009744113455,1,1
281,40,NA,NA,"Ireland",-0.441223556818992,-0.0701084283934513,1,1
281,41,NA,NA,"Ireland",-0.733295348078454,-0.201984581824987,1,1
281,42,NA,NA,"Ireland",0.469691547477413,-0.830534849016348,1,1
281,43,NA,NA,"Ireland",0.273178823460386,0.533137671448753,1,1
281,44,NA,NA,"Ireland",-0.175787782885209,-0.519107179635345,1,1
281,45,NA,NA,"Ireland",0.373455470771181,0.332515093581488,1,1
282,1,37200008,37200139,"Ireland",0.4811,-0.2045,0,0
282,2,37200008,37200149,"Ireland",0.1821,0.3894,0,0
282,3,37200008,37200428,"Ireland",-0.655549781951825,0.594408018230237,1,1
282,4,37200008,37200660,"Ireland",0.5412,-0.145,0,0
282,5,37200008,37201114,"Ireland",1.62524358926245,-1.1634,1,0
282,6,37200008,37201202,"Ireland",0.3167,1.1785,0,0
282,7,37200008,37201443,"Ireland",-1.117,0.7798,0,0
282,8,37200008,37201984,"Ireland",-0.201,-0.3061,0,0
282,9,37200008,37202233,"Ireland",-0.2726,-1.3155,0,0
282,10,37200008,37202272,"Ireland",0.7558,0.8823,0,0
282,11,37200008,37202276,"Ireland",-1.117,-0.0144,0,0
282,12,37200008,37202344,"Ireland",0.5514,-0.0144,0,0
282,13,37200008,37202514,"Ireland",0.2799,0.362,0,0
282,14,37200008,37202846,"Ireland",0.9343,-0.145,0,0
282,15,37200008,37202976,"Ireland",-1.117,-1.0364,0,0
282,16,37200008,37203029,"Ireland",-0.0182,-0.0144,0,0
282,17,37200008,37203261,"Ireland",-1.117,-0.8184,0,0
282,18,37200008,37203309,"Ireland",1.49535424740041,-0.2196,1,0
282,19,37200008,37203575,"Ireland",-0.9824,-0.9359,0,0
282,20,37200008,37203928,"Ireland",-1.117,-0.5101,0,0
282,21,37200008,37204324,"Ireland",0.9063,0.5849,0,0
282,22,37200008,37204476,"Ireland",0.2314,-0.16,0,0
282,23,37200008,37204506,"Ireland",-0.5539,-0.145,0,0
282,24,37200008,37205515,"Ireland",0.176975622230126,0.702598882335563,1,1
282,25,37200008,37205592,"Ireland",1e-04,0.0855,0,0
282,26,37200008,37205798,"Ireland",0.5102,0.2501,0,0
282,27,37200008,37205865,"Ireland",-1.117,0.5849,0,0
282,28,37200008,37205887,"Ireland",-0.1344,0.7798,0,0
282,29,37200008,37206082,"Ireland",0.5622,-0.2927,0,0
282,30,37200008,37206717,"Ireland",-1.117,1.6841,0,0
282,31,37200008,37206771,"Ireland",0.0985,0.7798,0,0
282,32,37200008,37206999,"Ireland",-0.021,2.0294,0,0
282,33,37200008,37207365,"Ireland",-1.117,0.8823,0,0
282,34,NA,NA,"Ireland",0.319035056363598,0.457299619727696,1,1
282,35,NA,NA,"Ireland",0.054384190626181,-0.301208141808671,1,1
282,36,NA,NA,"Ireland",1.32480457225507,0.231693848204365,1,1
282,37,NA,NA,"Ireland",-0.621093838261764,0.313971345918455,1,1
282,38,NA,NA,"Ireland",-0.153447798296499,0.599501970413038,1,1
282,39,NA,NA,"Ireland",-0.271648945048833,0.269432926348265,1,1
282,40,NA,NA,"Ireland",-0.183436741621756,0.192942447699268,1,1
282,41,NA,NA,"Ireland",-1.07150519949757,1.60459380753155,1,1
282,42,NA,NA,"Ireland",-0.598397331886929,0.0191884819410215,1,1
282,43,NA,NA,"Ireland",-0.157697033989724,0.354640777094659,1,1
282,44,NA,NA,"Ireland",0.488568602727028,0.834171616554164,1,1
282,45,NA,NA,"Ireland",1.26716750900956,0.908691640066888,1,1
283,1,37200009,37200479,"Ireland",-1.117,-0.16,0,0
283,2,37200009,37200763,"Ireland",0.51,-1.0164,0,0
283,3,37200009,37200858,"Ireland",0.4393,0.7798,0,0
283,4,37200009,37200884,"Ireland",0.306804778011099,-0.145,1,0
283,5,37200009,37201067,"Ireland",0.4939,0.6831,0,0
283,6,37200009,37201075,"Ireland",-0.1968,1.2952,0,0
283,7,37200009,37201226,"Ireland",-0.1205,0.3689,0,0
283,8,37200009,37201472,"Ireland",1.3159612601799,-0.5885,1,0
283,9,37200009,37201960,"Ireland",-0.6991,-0.9276,0,0
283,10,37200009,37201993,"Ireland",0.0636,0.9658,0,0
283,11,37200009,37202088,"Ireland",0.5422,0.0944,0,0
283,12,37200009,37202242,"Ireland",-0.3158,-1.0261,0,0
283,13,37200009,37202541,"Ireland",-0.0269,-0.0033,0,0
283,14,37200009,37202676,"Ireland",0.1821,0.3894,0,0
283,15,37200009,37202863,"Ireland",-0.0791,-0.3061,0,0
283,16,37200009,37203388,"Ireland",0.713,-0.0144,0,0
283,17,37200009,37203452,"Ireland",0.8603,-0.145,0,0
283,18,37200009,37203552,"Ireland",0.6206,-0.0033,0,0
283,19,37200009,37203693,"Ireland",0.9304,-0.145,0,0
283,20,37200009,37203792,"Ireland",0.6293,-0.0033,0,0
283,21,37200009,37204272,"Ireland",0.6442,-0.3061,0,0
283,22,37200009,37204492,"Ireland",-0.949975087550362,0.6831,1,0
283,23,37200009,37204539,"Ireland",-0.282,0.2929,0,0
283,24,37200009,37204693,"Ireland",1.0787,0.3894,0,0
283,25,37200009,37205038,"Ireland",0.6047,-0.0144,0,0
283,26,37200009,37205282,"Ireland",-1.117,0.8823,0,0
283,27,37200009,37205411,"Ireland",0.097,0.7798,0,0
283,28,37200009,37206111,"Ireland",1.0534,0.0855,0,0
283,29,37200009,37206278,"Ireland",-0.3103,1.5392,0,0
283,30,37200009,37206285,"Ireland",0.5907,0.7798,0,0
283,31,37200009,37206507,"Ireland",0.4846,-0.145,0,0
283,32,37200009,37206655,"Ireland",0.7487,-0.7752,0,0
283,33,37200009,37206706,"Ireland",0.7081,-1.0364,0,0
283,34,37200009,37206721,"Ireland",0.7023,-0.2045,0,0
283,35,37200009,37206739,"Ireland",-0.6991,0.7798,0,0
283,36,37200009,37207087,"Ireland",0.743447757065437,-0.3061,1,0
283,37,37200009,37207090,"Ireland",0.343,0.7798,0,0
283,38,37200009,37207178,"Ireland",0.38,0.2929,0,0
283,39,37200009,37207575,"Ireland",0.4867,0.7798,0,0
283,40,37200009,37207622,"Ireland",-0.4132,-0.9359,0,0
283,41,NA,NA,"Ireland",0.088725864195014,-0.29393472857281,1,1
283,42,NA,NA,"Ireland",0.601434275178545,-0.671435679329359,1,1
283,43,NA,NA,"Ireland",-0.112686724332465,0.769426126468394,1,1
283,44,NA,NA,"Ireland",-0.509078264651609,2.10244117287072,1,1
283,45,NA,NA,"Ireland",-1.1477013451171,-0.129558912015835,1,1
284,1,37200010,37200065,"Ireland",0.4645,-0.0144,0,0
284,2,37200010,37200190,"Ireland",-0.1145,0.4676,0,0
284,3,37200010,37200254,"Ireland",-0.0783063093740868,-0.8486,1,0
284,4,37200010,37200313,"Ireland",0.3371,-1.1501,0,0
284,5,37200010,37201388,"Ireland",0.474006338307767,-1.1634,1,0
284,6,37200010,37201449,"Ireland",0.3877,-0.0144,0,0
284,7,37200010,37201496,"Ireland",0.7094,-0.0033,0,0
284,8,37200010,37201576,"Ireland",0.4533,-0.0144,0,0
284,9,37200010,37202146,"Ireland",0.1744,-0.0033,0,0
284,10,37200010,37202486,"Ireland",0.5346,-1.0261,0,0
284,11,37200010,37202762,"Ireland",0.4509,2.0294,0,0
284,12,37200010,37203011,"Ireland",0.131,0.7892,0,0
284,13,37200010,37203067,"Ireland",-1.117,0.6831,0,0
284,14,37200010,37203113,"Ireland",-0.9824,-0.0144,0,0
284,15,37200010,37203240,"Ireland",-0.1221,0.5849,0,0
284,16,37200010,37203515,"Ireland",0.2734,0.0944,0,0
284,17,37200010,37203652,"Ireland",0.7571,-0.5885,0,0
284,18,37200010,37203774,"Ireland",0.0921,-0.145,0,0
284,19,37200010,37204148,"Ireland",0.8421,0.7798,0,0
284,20,37200010,37204327,"Ireland",-0.1016,0.6831,0,0
284,21,37200010,37204455,"Ireland",0.097,0.7798,0,0
284,22,37200010,37204634,"Ireland",0.6102,2.0294,0,0
284,23,37200010,37204787,"Ireland",-0.1221,0.7798,0,0
284,24,37200010,37205111,"Ireland",0.211,1.6841,0,0
284,25,37200010,37205829,"Ireland",0.6179,0.7798,0,0
284,26,37200010,37205840,"Ireland",0.4203,-0.2927,0,0
284,27,37200010,37206091,"Ireland",-1.117,0.362,0,0
284,28,37200010,37206498,"Ireland",-1.0812,0.2929,0,0
284,29,37200010,37206499,"Ireland",0.2432,-0.16,0,0
284,30,37200010,37206647,"Ireland",-1.117,-0.3061,0,0
284,31,37200010,37206830,"Ireland",-1.117,0.7798,0,0
284,32,37200010,37207160,"Ireland",0.7623,-0.0144,0,0
284,33,NA,NA,"Ireland",0.0187965860623659,0.579907808868667,1,1
284,34,NA,NA,"Ireland",-0.147076751226332,-0.672791070377365,1,1
284,35,NA,NA,"Ireland",-0.55839156088255,-0.747143656658426,1,1
284,36,NA,NA,"Ireland",0.745245909986072,-0.609408861972109,1,1
284,37,NA,NA,"Ireland",0.444061484133407,1.47518511756063,1,1
284,38,NA,NA,"Ireland",-0.468172628125628,0.485288453546138,1,1
284,39,NA,NA,"Ireland",-0.0366326711198647,-0.77511576249173,1,1
284,40,NA,NA,"Ireland",-0.813300485141047,0.593985909684644,1,1
284,41,NA,NA,"Ireland",-0.479596627900004,2.81832460916327,1,1
284,42,NA,NA,"Ireland",0.0279954823605594,1.67996863558638,1,1
284,43,NA,NA,"Ireland",1.44859245538188,-0.613331226904939,1,1
284,44,NA,NA,"Ireland",-1.33309801380994,-0.139250791919225,1,1
284,45,NA,NA,"Ireland",-0.327271298938515,-1.15730202583325,1,1
